name_acc,id_acc,currency_acc,spend,date1,date2,day,note,,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
,,,,,, ,,
S - 123,1316391009071408,USD,"96,41",27-10-2025,27-10-2025,27,,N27
S - cmcg,388070683687521,USD,"147,28",27-10-2025,27-10-2025,27,,
ND 454 red,1134995081242990,USD,"327,11",27-10-2025,27-10-2025,27,,
ND 460,358137616943154,USD,"140,35",27-10-2025,27-10-2025,27,,
ND 461,285774144491512,USD,"94,39",27-10-2025,27-10-2025,27,,
ND 164,679317334381075,USD,"129,60",27-10-2025,27-10-2025,27,,
ND 166,311228234589314,USD,"84,36",27-10-2025,27-10-2025,27,,
S- 7015 - K,354188267316709,USD,"149,93",27-10-2025,27-10-2025,27,,
S - 78568,238210225978568,USD,"5,88",27-10-2025,27-10-2025,27,,
S - 92610,255160527592610,USD,"22,17",27-10-2025,27-10-2025,27,,
21,2135196510162528,USD,"102,00",27-10-2025,27-10-2025,27,,
S-280665824656412,280665824656412,USD,"61,56",27-10-2025,27-10-2025,27,,
S-1587236945381166,1587236945381166,USD,"62,52",27-10-2025,27-10-2025,27,,
SD Agency - 58930,237267365985882,USD,"50,79",27-10-2025,27-10-2025,27,,
S - 87100,382738037760478,USD,"102,58",27-10-2025,27-10-2025,27,,
S - 15065,913319163467378,USD,"205,60",27-10-2025,27-10-2025,27,,
S - 15066,751826456793255,USD,"243,85",27-10-2025,27-10-2025,27,,
S - 15082,1560045084761949,USD,"61,95",27-10-2025,27-10-2025,27,,
S - 86535,341060012173118,USD,"95,56",27-10-2025,27-10-2025,27,,
S - 86536,1111164169894815,USD,"17,87",27-10-2025,27-10-2025,27,,
S - 86540,915213846666846,USD,"159,91",27-10-2025,27-10-2025,27,,
S - 86543,1035466924349693,USD,"112,03",27-10-2025,27-10-2025,27,,
S - 321,1208347179973600,USD,"17,30",27-10-2025,27-10-2025,27,,
1,318423827832933,USD,"190,62",27-10-2025,27-10-2025,27,,
S - 306,340200765533540,USD,"25,40",27-10-2025,27-10-2025,27,,
1161534858161480,1161534858161480,USD,"49,52",27-10-2025,27-10-2025,27,,
7429801170387000,7429801170387000,USD,"19,60",27-10-2025,27-10-2025,27,,
S-092,251747947806551,USD,"407,64",27-10-2025,27-10-2025,27,,
S-092,1430635654207313,USD,"360,12",27-10-2025,27-10-2025,27,,
S-092,723248649745722,USD,"74,39",27-10-2025,27-10-2025,27,,
S-092,1107069996964712,USD,"75,88",27-10-2025,27-10-2025,27,,
SD Agency - 48990,751148066885334,USD,"72,47",27-10-2025,27-10-2025,27,,
924795515661813,924795515661813,USD,"158,52",27-10-2025,27-10-2025,27,,
Bé Lê 2500 88,1292481618085280,USD,"3.117,09",27-10-2025,27-10-2025,27,,
854201073071291,854201073071291,USD,"193,26",27-10-2025,27-10-2025,27,,
Bé Lê 2500 83,1248054126583180,USD,"8,49",27-10-2025,27-10-2025,27,,
S - 64376,1845306525920864,USD,"61,36",27-10-2025,27-10-2025,27,,
S-888530582918015,888530582918015,USD,"0,07",27-10-2025,27-10-2025,27,,
S-855575009693751,855575009693751,USD,"171,16",27-10-2025,27-10-2025,27,,
S-1633273780813849,1633273780813849,USD,"6,01",27-10-2025,27-10-2025,27,,
S-1339211493465862,1339211493465862,USD,"125,90",27-10-2025,27-10-2025,27,,
S-1405752270149758,1405752270149758,USD,"20,78",27-10-2025,27-10-2025,27,,
S-241606168968979,241606168968979,USD,"47,21",27-10-2025,27-10-2025,27,,
S-908077527494339,908077527494339,USD,"338,04",27-10-2025,27-10-2025,27,,
S-332228569679190,332228569679190,USD,"545,44",27-10-2025,27-10-2025,27,,
S - 66193,1031601114809275,USD,"25,53",27-10-2025,27-10-2025,27,,
S-757283362582323,757283362582323,USD,"235,32",27-10-2025,27-10-2025,27,,
S - 123213131,707385968032949,USD,"149,58",27-10-2025,27-10-2025,27,,
S - 123123,1087768272407488,USD,"44,41",27-10-2025,27-10-2025,27,,
S-6990,188100967726990,USD,"332,82",27-10-2025,27-10-2025,27,,
S-6750,329484699906750,USD,"74,48",27-10-2025,27-10-2025,27,,
S-3067,2013000395753067,USD,"794,90",27-10-2025,27-10-2025,27,,
back 12,209813418865335,USD,"302,66",27-10-2025,27-10-2025,27,,
Valorie 10 6,1035936230855988,USD,"122,40",27-10-2025,27-10-2025,27,,
RoiBogdan 42 4.9 1,1324517414927279,USD,"125,77",27-10-2025,27-10-2025,27,,
SD Agency - 15253,747447036891811,USD,"33,88",27-10-2025,27-10-2025,27,,
BAOANH10acc 4,698037965867907,USD,"45,37",27-10-2025,27-10-2025,27,,
BAOANH10acc 6,705467771652477,USD,"1.260,80",27-10-2025,27-10-2025,27,,
S - 123,977724739817812,USD,"52,99",27-10-2025,27-10-2025,27,,
S - 123,635795387638459,USD,"387,00",27-10-2025,27-10-2025,27,,
S-1125927081512937,1125927081512937,USD,"125,13",27-10-2025,27-10-2025,27,,
S-741468033416353,741468033416353,USD,"108,71",27-10-2025,27-10-2025,27,,
S-30865734462red,308657344625083,USD,"254,07",27-10-2025,27-10-2025,27,,
S - 15372,2213241162147775,USD,"18,57",27-10-2025,27-10-2025,27,,
S - 15373,368791197942411,USD,"24,88",27-10-2025,27-10-2025,27,,
S - 15374,681940702814796,USD,"254,17",27-10-2025,27-10-2025,27,,
S - 15376,337244804797933,USD,"55,33",27-10-2025,27-10-2025,27,,
S - 45655,1085618385616050,USD,"6,71",27-10-2025,27-10-2025,27,,
S-3041975,486716176132941,USD,"54,88",27-10-2025,27-10-2025,27,,
S-22,484193949885931,USD,"76,48",27-10-2025,27-10-2025,27,,
Agency 119,363727781850444,USD,"296,10",27-10-2025,27-10-2025,27,,
S - 76909 - k,456946902821042,USD,"674,58",27-10-2025,27-10-2025,27,,
S - 7566 - k,3130195300590925,USD,"21,99",27-10-2025,27-10-2025,27,,
Đã fix thuế 12,623327968934474,USD,"28,50",27-10-2025,27-10-2025,27,,
S-3041975,1079527482901476,USD,"29,62",27-10-2025,27-10-2025,27,,
S-3041975,955964218374786,USD,"20,15",27-10-2025,27-10-2025,27,,
S-3041975,746157306362466,USD,"26,54",27-10-2025,27-10-2025,27,,
265309692257659,265309692257659,USD,"89,08",27-10-2025,27-10-2025,27,,
894138267947600,894138267947600,USD,"66,55",27-10-2025,27-10-2025,27,,
S - 6745,457371742538892,USD,"183,02",27-10-2025,27-10-2025,27,,
S - 16263,5510790665603339,USD,"118,95",27-10-2025,27-10-2025,27,,
S - 3223,1049438285623080,USD,"45,71",27-10-2025,27-10-2025,27,,
S - 465136,1118215729187015,USD,"2,11",27-10-2025,27-10-2025,27,,
S - 465143,323285310681318,USD,"31,19",27-10-2025,27-10-2025,27,,
S - 465150,1165968337717881,USD,"114,26",27-10-2025,27-10-2025,27,,
703910281544679,703910281544679,USD,"251,39",27-10-2025,27-10-2025,27,,
S - 6637,394267683074554,USD,"59,54",27-10-2025,27-10-2025,27,,
S- 2369,7284266338299071,USD,"78,97",27-10-2025,27-10-2025,27,,
Foster 1 2,1745573385911220,USD,"58,59",27-10-2025,27-10-2025,27,,
Foster 1 15.10 1,386973733732869,USD,"47,16",27-10-2025,27-10-2025,27,,
RoiBogdan 42 10.10 1,1453333958555702,USD,"116,39",27-10-2025,27-10-2025,27,,
S - 011,3463167954013632,USD,"54,64",27-10-2025,27-10-2025,27,,
412845514429077,412845514429077,USD,"78,29",27-10-2025,27-10-2025,27,,
359996430300462,359996430300462,USD,"41,88",27-10-2025,27-10-2025,27,,
S-66666,7105228239555287,USD,"93,67",27-10-2025,27-10-2025,27,,
SD Agency - 15386,696707152570068,USD,"37,93",27-10-2025,27-10-2025,27,,
SD Agency - 15390,1879741015761729,USD,"133,88",27-10-2025,27-10-2025,27,,
SD Agency - 15406,7025150240901177,USD,"250,15",27-10-2025,27-10-2025,27,,
S - 20428,2476977662433277,USD,"239,48",27-10-2025,27-10-2025,27,,
SD Agency - 42862,619769189131921,USD,"19,33",27-10-2025,27-10-2025,27,,
USD 202,690298598991623,USD,"3,50",27-10-2025,27-10-2025,27,,
USD 21,7211128648928173,USD,"2.013,80",27-10-2025,27-10-2025,27,,
USD 213,363394381926278,USD,"426,94",27-10-2025,27-10-2025,27,,
USD 218,7006678346073563,USD,"54,42",27-10-2025,27-10-2025,27,,
S-6423,267263765536423,USD,"574,34",27-10-2025,27-10-2025,27,,
S-6226,368536678446226,USD,"101,42",27-10-2025,27-10-2025,27,,
S-2797,429810702262797,USD,"121,62",27-10-2025,27-10-2025,27,,
USD 288,684293679265518,USD,"8,60",27-10-2025,27-10-2025,27,,
S - 29922,898714944149636,USD,"2,66",27-10-2025,27-10-2025,27,,
USD 31,5100044700063480,USD,"69,25",27-10-2025,27-10-2025,27,,
S - 73462,1382384448868237,USD,"78,91",27-10-2025,27-10-2025,27,,
S-1040633689818099,1040633689818099,USD,"78,93",27-10-2025,27-10-2025,27,,
S-1024859928440681,1024859928440681,USD,"89,05",27-10-2025,27-10-2025,27,,
S - 15452,352693930059288,USD,"20,35",27-10-2025,27-10-2025,27,,
S - 15469,497715158406212,USD,"36,44",27-10-2025,27-10-2025,27,,
S - 13002,340173651365418,USD,"3,00",27-10-2025,27-10-2025,27,,
S - 325626,507341310825560,USD,"125,04",27-10-2025,27-10-2025,27,,
S - 82360,505634784457686,USD,"35,40",27-10-2025,27-10-2025,27,,
S - 82362,255962650033549,USD,"95,32",27-10-2025,27-10-2025,27,,
706592987006186,706592987006186,USD,"21,61",27-10-2025,27-10-2025,27,,
S - 82368,265921429026814,USD,"66,95",27-10-2025,27-10-2025,27,,
S - 4561387,1139503053685460,USD,"142,66",27-10-2025,27-10-2025,27,,
S-9920,685041593499920,USD,"491,44",27-10-2025,27-10-2025,27,,
S-5104,3632060800455104,USD,"412,33",27-10-2025,27-10-2025,27,,
S-3990,747892687393990,USD,"103,76",27-10-2025,27-10-2025,27,,
S - 38839,1738208896752314,USD,"307,64",27-10-2025,27-10-2025,27,,
S - 3220,2743860235790807,USD,"269,93",27-10-2025,27-10-2025,27,,
S - 64859,855207166405803,USD,"132,14",27-10-2025,27-10-2025,27,,
S - 3221,2651130635048851,USD,"47,38",27-10-2025,27-10-2025,27,,
1,1120608719107000,USD,"214,57",27-10-2025,27-10-2025,27,,
Vũ Bắc 277,775443001286259,USD,"486,08",27-10-2025,27-10-2025,27,,
VI59,286735751057852,USD,"15,11",27-10-2025,27-10-2025,27,,
lele119,666240538789477,USD,"246,27",27-10-2025,27-10-2025,27,,
VI67,747168356871672,USD,"100,86",27-10-2025,27-10-2025,27,,
lele119,2166069077059741,USD,"151,16",27-10-2025,27-10-2025,27,,
lele119,7554757801225473,USD,"2.017,48",27-10-2025,27-10-2025,27,,
lele119,919071429599786,USD,"60,77",27-10-2025,27-10-2025,27,,
VI38 bú,906947064302281,USD,"749,71",27-10-2025,27-10-2025,27,,
Spiderman 528,1388296738472837,USD,"71,99",27-10-2025,27-10-2025,27,,
Spiderman 530,413425824346480,USD,"44,10",27-10-2025,27-10-2025,27,,
Spiderman 533,848503197019860,USD,"53,08",27-10-2025,27-10-2025,27,,
Spiderman 766,395766892973273,USD,"67,73",27-10-2025,27-10-2025,27,,
Spiderman 777,3715985642059545,USD,"266,36",27-10-2025,27-10-2025,27,,
K - 15,8600111210106530,USD,"144,17",27-10-2025,27-10-2025,27,,
lỗi trả trước,1036778348134400,USD,"254,72",27-10-2025,27-10-2025,27,,
S-1234,918259653595758,USD,"399,93",27-10-2025,27-10-2025,27,,
S-1234,931183508548403,USD,"316,33",27-10-2025,27-10-2025,27,,
S-1234,560762090144698,USD,"5.489,35",27-10-2025,27-10-2025,27,,
S-1234,593069706658135,USD,"663,31",27-10-2025,27-10-2025,27,,
S-1234,844483914369326,USD,"15,84",27-10-2025,27-10-2025,27,,
VI56,2242621699444177,USD,"68,14",27-10-2025,27-10-2025,27,,
VI29,573734938894612,USD,"162,05",27-10-2025,27-10-2025,27,,
🅢🅖🅐 32,1760309454811065,USD,"41,45",27-10-2025,27-10-2025,27,,
1307223876423253 P,1307223876423253,USD,"1.018,05",27-10-2025,27-10-2025,27,,
S-2222,1016768912982222,USD,"140,12",27-10-2025,27-10-2025,27,,
Kyoung Tae Park,401112523288326,KRW,"2,46",27-10-2025,27-10-2025,27,,
S - 123,946479090994478,USD,"119,46",27-10-2025,27-10-2025,27,,
S - 123,670412265344008,USD,"30,46",27-10-2025,27-10-2025,27,,
S - 123,1291677531892285,USD,"164,13",27-10-2025,27-10-2025,27,,
S - 123,1688365645434303,USD,"18,83",27-10-2025,27-10-2025,27,,
S-1234,937488468550504,USD,"96,43",27-10-2025,27-10-2025,27,,
S - 129112,936176982042793,USD,"131,00",27-10-2025,27-10-2025,27,,
S-5645,606589652185645,USD,"1.301,32",27-10-2025,27-10-2025,27,,
Q41,9415292545227601,USD,"29,78",27-10-2025,27-10-2025,27,,
1616,1353509682630154,PHP,"61,88",27-10-2025,27-10-2025,27,,
RoiBogdan 61 3,1376878869985979,USD,"175,11",27-10-2025,27-10-2025,27,,
167,958536786255021,USD,"18,84",27-10-2025,27-10-2025,27,,
1670,1185050406361339,USD,"14,51",27-10-2025,27-10-2025,27,,
S - 312312,1474393043259413,VND,"130,21",27-10-2025,27-10-2025,27,,
S - 101,445122798061650,VND,"306,83",27-10-2025,27-10-2025,27,,
SD Agency - 58931,4571984929694644,VND,"59,61",27-10-2025,27-10-2025,27,,
Watermelon - 1014,693628566233627,PHP,"41,33",27-10-2025,27-10-2025,27,,
S-9882,357368406929882,USD,"324,26",27-10-2025,27-10-2025,27,,
S-8234,931675398478234,USD,"90,88",27-10-2025,27-10-2025,27,,
S-8857,343914195168857,USD,"232,97",27-10-2025,27-10-2025,27,,
S-4417,1065795278064417,USD,"367,57",27-10-2025,27-10-2025,27,,
Now 166,1378157462798693,USD,"90,67",27-10-2025,27-10-2025,27,,
Now 169,1053199055902541,USD,"51,69",27-10-2025,27-10-2025,27,,
Vũ Bắc 28,1032734204499736,USD,"35,78",27-10-2025,27-10-2025,27,,
Vũ Bắc 282,753523253360462,USD,"125,47",27-10-2025,27-10-2025,27,,
S - Maz5 0,866008405214118,USD,"96,45",27-10-2025,27-10-2025,27,,
Scrooge 3 30.6 1,288740804184004,USD,"178,99",27-10-2025,27-10-2025,27,,
Vũ Bắc 430,922533439386719,USD,"82,75",27-10-2025,27-10-2025,27,,
S-1426279448240351,1426279448240351,USD,"414,17",27-10-2025,27-10-2025,27,,
S-645331157617373,645331157617373,USD,"1.265,18",27-10-2025,27-10-2025,27,,
s 0653,310517481420653,USD,"119,42",27-10-2025,27-10-2025,27,,
S 002,1026034838690671,USD,"160,15",27-10-2025,27-10-2025,27,,
SD Agency - 15627,4802297803218304,USD,"0,05",27-10-2025,27-10-2025,27,,
S - 64362,253241853666802,USD,"38,56",27-10-2025,27-10-2025,27,,
S - 64363,477592584037443,USD,"32,57",27-10-2025,27-10-2025,27,,
S - 64366,4871823116227871,USD,"33,49",27-10-2025,27-10-2025,27,,
Luxy 26.10 4,490939796081297,USD,"339,05",27-10-2025,27-10-2025,27,,
1161599567983084,1161599567983084,USD,"209,48",27-10-2025,27-10-2025,27,,
VIP 696,785363692429535,USD,"128,28",27-10-2025,27-10-2025,27,,
S-12212133red,1221213358287582,USD,"3,79",27-10-2025,27-10-2025,27,,
VIP 734,655880845722507,USD,"185,64",27-10-2025,27-10-2025,27,,
S-479475373555440,479475373555440,USD,"289,99",27-10-2025,27-10-2025,27,,
S-465806911772441,465806911772441,USD,"59,60",27-10-2025,27-10-2025,27,,
S-373662520881073,373662520881073,USD,"63,15",27-10-2025,27-10-2025,27,,
S - 45715,468128064986408,USD,"102,63",27-10-2025,27-10-2025,27,,
SD Agency - 15651,346489200687366,USD,"0,39",27-10-2025,27-10-2025,27,,
SD Agency - 15652,480914253667870,USD,"4,08",27-10-2025,27-10-2025,27,,
SD Agency - 15659,1079641579249452,USD,"187,01",27-10-2025,27-10-2025,27,,
SD Agency - 15672,875665273215867,USD,"340,35",27-10-2025,27-10-2025,27,,
S - 15677,272536438354854,USD,"258,59",27-10-2025,27-10-2025,27,,
VIP 881,482127783449307,USD,"59,05",27-10-2025,27-10-2025,27,,
VIP 886,1827607844089026,USD,"496,66",27-10-2025,27-10-2025,27,,
VIP 887,670096531102675,USD,"9,90",27-10-2025,27-10-2025,27,,
VIP 899,643420566937143,USD,"651,81",27-10-2025,27-10-2025,27,,
VIP 903,367517071877918,USD,"22,87",27-10-2025,27-10-2025,27,,
VIP 906,918852338812902,USD,"14,02",27-10-2025,27-10-2025,27,,
VIP 924k,638812274046258,USD,"587,55",27-10-2025,27-10-2025,27,,
VIP 932,1305815119922450,USD,"55,89",27-10-2025,27-10-2025,27,,
S - 1312422,744386783193380,USD,"279,20",27-10-2025,27-10-2025,27,,
s 631,4030143997265512,USD,"58,77",27-10-2025,27-10-2025,27,,
s 627,3620542878239606,USD,"7,18",27-10-2025,27-10-2025,27,,
S - 782429,9494147797350966,USD,"42,11",27-10-2025,27-10-2025,27,,
1083417290293693,1083417290293693,USD,"23,69",27-10-2025,27-10-2025,27,,
S-2939096906251283,2939096906251283,USD,"35,73",27-10-2025,27-10-2025,27,,
Bend1 2,1018154473095090,USD,"262,96",27-10-2025,27-10-2025,27,,
Santa 296,1470542230576420,USD,"17,62",27-10-2025,27-10-2025,27,,
Santa 637,483589844837547,USD,"29,36",27-10-2025,27-10-2025,27,,
Santa 475,973230594978573,USD,"399,76",27-10-2025,27-10-2025,27,,
Santa 764,1041125034564619,USD,"8,27",27-10-2025,27-10-2025,27,,
Santa 539,1327464768307441,USD,"61,69",27-10-2025,27-10-2025,27,,
Santa 488,989081499870015,USD,"19,38",27-10-2025,27-10-2025,27,,
Santa 526,1181389103426106,USD,"148,29",27-10-2025,27-10-2025,27,,
SD Agency - 73277,1189388009514306,USD,"4,96",27-10-2025,27-10-2025,27,,
Santa 152,991571676426408,USD,"1.330,02",27-10-2025,27-10-2025,27,,
Santa 162,1632591930734140,USD,"46,21",27-10-2025,27-10-2025,27,,
Santa 732 red,1358922055375322,USD,"309,40",27-10-2025,27-10-2025,27,,
Santa 566,1724507704769398,USD,"298,03",27-10-2025,27-10-2025,27,,
Santa 174,9429815477138086,USD,"1.716,15",27-10-2025,27-10-2025,27,,
S - 88392,9592115337544302,USD,"1.216,74",27-10-2025,27-10-2025,27,,
S - 298392,710169788350374,USD,"6.568,70",27-10-2025,27-10-2025,27,,
S - 12316,1709006976395953,USD,"51,89",27-10-2025,27-10-2025,27,,
78,2535928983421481,USD,"131,79",27-10-2025,27-10-2025,27,,
S - 12328,1210002444106815,USD,"41,41",27-10-2025,27-10-2025,27,,
S 766,3053676781468312,USD,"9,89",27-10-2025,27-10-2025,27,,
S-2216,733694615362216,USD,"242,32",27-10-2025,27-10-2025,27,,
