id_acc,total_spend,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
1004808248473900,835.3199999999999,53.86,68.9,21.37,0.0,0.0,0.57,19.61,52.0,12.88,43.48,0.0,29.26,28.23,11.02,88.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.38,83.01,42.64,100.0,28.61,15.3,0.0
1004862688388877,231.12,231.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1005019863746097,414.10999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.21,52.41,0.0,161.67,51.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0
10050626208307453,3214.1899999999996,0.0,0.0,0.0,0.0,51.37,153.29,86.73,217.58,122.7,73.32,546.95,99.4,56.48,106.43,96.86,170.19,137.99,160.4,72.18,145.62,324.0,1.0,116.29,108.49,120.87,246.05,0.0,0.0,0.0,0.0,0.0
10052045258177805,40.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1005495148138160,128.14,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.98,17.27,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.04,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1005548825061443,4182.69,218.23,236.82,263.25,280.94,353.87,277.19,0.0,26.83,94.11,83.35,60.86,66.71,58.01,40.43,48.33,38.69,28.0,54.55,62.82,102.07,86.67,61.79,108.38,91.16,106.33,138.41,205.04,269.56,247.2,213.94,259.15
1005610014971511,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1006121864403937,1877.5,61.06,97.23,51.28,93.76,109.91,13.59,12.13,154.53,25.5,11.69,95.12,12.94,87.35,71.6,14.15,170.55,93.94,0.0,123.82,102.24,18.31,77.28,106.15,83.9,139.12,41.05,0.0,4.3,5.0,0.0,0.0
1006422717659564,2539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.38,0.0,154.57,0.0,398.36,324.08,0.0,0.0,0.0,0.0,0.0,446.87,836.28,180.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
